ProductID,ProductName,ProductBrand,Gender,Price,NumImages,Description,PrimaryColor
10032481,HERE&NOW Women Off-White & Blue Self Design Sweater,HERE&NOW,Women,959,5,"Off-white, blue and black self-design sweater, has a round neck, long sleeves, and ribbed hem",Blue
10019851,Carlton London Women Black Solid Top,Carlton London,Women,580,5,"Black solid woven regular top, has a round neck, sleeveless, scalloped hem", Black
10028157,Park Avenue Men Orange Regular Fit Solid Formal Shirt,Park Avenue,Men,1119,5,"Orange solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Orange
10028841,Park Avenue Men Blue Regular Fit Mid-Rise Clean Look Jeans,Park Avenue,Men,1214,5,"Blue medium wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10029991,Next Look Men Blue Slim Fit Printed Formal Shirt,Next Look,Men,599,5,"Blue printed formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10030183,Next Look Men Pink Slim Fit Solid Formal Shirt,Next Look,Men,599,5,"Pink solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Pink
10030255,Next Look Men White & Purple Slim Fit Printed Formal Shirt,Next Look,Men,549,5,"White and Purple printed formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", White
10019209,XYXX Men Printed Pack of 2 Remix Pure Cotton Boxer XYBOX2PCKN126,XYXX,Men,670,4,"Pack of 2 Navy & White regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",
10027963,Park Avenue Men Blue Solid Polo Collar T-shirt,Park Avenue,Men,524,5,"Blue solid T-shirt, has a polo collar, and short sleeves",Blue
10032525,HERE&NOW Women White & Grey Printed Bomber Jacket,HERE&NOW,Women,1049,7,"White and grey printed bomber jacket, has a mock collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining", White
10033681,SHISEIDO 305 Red Flicker LacquerInk Lip Shine 6ml,SHISEIDO,Women,1870,5,"SHISEIDO 305 Red Flicker LacquerInk Lip ShineShade No: 305Shade Name: Red FlickerWhat It Is:A featherweight lip shine where high-intensity pigment meets the luminosity of a gloss.The unique blend of oils in this hybrid formula offers the shine and comfort of a gloss, while smoothing polymers provide the durable, hydrating color of a lipstick. A custom, concave applicator hugs the contours of the mouth and dispenses the perfect amount of pigment that can be worn alone or layered over other lip products for extra dimension and sheen. Available in 11 shades, this full-coverage fluid deposits inky color with a vivid, vinyl finish.This product is dermatologist-tested.", Red
10018783,Varanga Women Pink Printed Straight Kurta,Varanga,Women,679,5,"Pink printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem and side slits", Pink
10029989,Next Look Men Blue & White Slim Fit Printed Formal Shirt,Next Look,Men,649,5,"Blue and White printed formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10019523,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 2 Shuffle Trunks XYTRNK2PCKN228,XYXX,Men,610,7,"Pack of 2 trunks in Black & Blue with a microfibre waistband and anti-microbial finish that prevents odours and rashes.
Key Features:

Intellisoft: Our fabric technology makes for the softest, smoothest and comfiest innerwear ever, making you forget you are wearing anything at all. 
Feel: 3Xsofter and 50% more moisture absorbent than regular cotton.
Snug Fit:Fits your form without clinging to your skin and offers fantastic support.
Waistband:Anti-roll microfibre waistband that doesn't leave marks.
Skin Hygiene:Flat-lock seams are smooth on skin so there is no itching, chafing or irritation.",
10033619,SHISEIDO 212 Woodblock VisionAiry Gel Lipstick 1.6 g,SHISEIDO,Women,2125,6,"Shade Number : 212Shade Name: Woodblock       What it is:Using revolutionary Triple Gel Technology, this breakthrough formula allows high levels of pigment to converge with water for cushiony, comfortable, weightless color that stays put for six hours.What it does:This ultra-sleek lipstick bullet glides on to deliver bold, high-impact color in a single stroke. Available in 28 shades inspired by modern Tokyo. Dermatologist-tested.Features:Triple Gel Technology: Delivers a sensorial feel, true color payoff, and a weightless on the lips.Water Infused: Delivers a cooling sensation upon application.Moisturizing Ingredients: Help keep lips feeling soft and hydrated.",
10018893,SEJ by Nisha Gupta Multicoloured Printed Table Runner,SEJ by Nisha Gupta,Unisex,599,3,Set content: One runnerType: Table runnerColour:multicolouredFabric: PolycottonShape: RectangularPattern: PrintedDisclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings., Red
10030021,Next Look Men Blue Regular Fit Printed Formal Shirt,Next Look,Men,649,5,"Blue printed formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10024835,Crocs Santa Cruz  Men Brown Solid Thong Flip-Flops,Crocs,Men,2446,5,A pair of brown solid flip flopsSynthetic upper materialCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Brown
10019985,Urban Dog Men Pack of 2 Assorted Printed Boxers UDBX143_UDBX157,Urban Dog,Men,489,5,"Pack of two assorted printed boxers, each has an inner elasticated waistband, slip-on closure, button fly",
10028179,Park Avenue Men Blue Slim Fit Striped Formal Shirt,Park Avenue,Men,854,5,"Blue striped formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket",Blue
10028399,Park Avenue Men Blue Regular Fit Self Design Formal Shirt,Park Avenue,Men,1259,5,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket",Blue
10029987,Next Look Men White Slim Fit Solid Formal Shirt,Next Look,Men,549,4,"White solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", White
10024581,Raymond Men Blue Solid Regular-Fit Tuxedo Suit,Raymond,Men,4499,5,"Blue solid party suitBlue solid slim-fit tuxedo blazer, has a shawl collar, single-breasted with double-button closure, long sleeves, two flap pockets, one welt pocket, and a double-vented back hemA pair of blue solid mid-rise trousers, has a waistband with belt loops, a zip fly with a button closure, two pockets.",Blue
10028881,Park Avenue Men Grey Regular Fit Checked Formal Trousers,Park Avenue,Men,839,5,"Grey checked mid-rise trousers, button closure, and 4 pockets", Grey
10025137,Tokyo Talkies Women Teal Floral Printed A-Line Top,Tokyo Talkies,Women,699,5,"Teal and Red printed woven A-line  top, has a round neck, three-quarter sleeves, and button closure",
10019159,XYXX Men Printed Pack of 2 Remix Pure Cotton Boxer XYBOX2PCKN158,XYXX,Men,670,4,"Pack of 2 Yellow & Blue regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",
10032717,HERE&NOW Women Tan Brown Solid Biker Jacket,HERE&NOW,Women,1199,7,"Tan brown solid jacket, has a spread collar, 2 pockets, zip closure, long sleeves, straight hem", Brown
10021477,Bitiya by Bhama Girls Mustard Embellished Top with Palazzos,Bitiya by Bhama,Girls,869,5,"This clothing set consists of top and palazzosMustard embellished top, has a round neck, short sleevesMustard embellished palazzos, has a slip-on closure", Mustard
10029089,Geox Men Coffee Brown Solid Leather Comfort Sandals,Geox,Men,3999,5,A pair of coffee brown solid comfort sandalsLeather upper with velcro closureCushioned footbedPatterned rubber outsoleWarranty: 6 monthsWarranty provided by brand/manufacturer, Brown
10019775,Carlton London Women Blue & White Regular Fit Striped Parallel Trousers,Carlton London,Women,850,5,"Blue and White striped high-rise trousers, button closure, zip fly and 2 pockets",Blue
10033597,SHISEIDO 304 Techno Red LacquerInk Lip Shine 6 ml,SHISEIDO,Women,1870,4,"Shade Number: 304Shade Name: Techno RedWhat it is:The unique blend of oils in this hybrid formula offers the shine and comfort of a gloss, while smoothing polymers provide the durable, hydrating color of a lipstick. A custom, concave applicator hugs the contours of the mouth and dispenses the perfect amount of pigment that can be worn alone or layered over other lip products for extra dimension and sheen. This full-coverage fluid deposits inky color with a vivid, vinyl finish. Dermatologist-tested.Features:Glossy Oils: Provide a comfortable, non-sticky feel and a lacquer-like finish.Liqui-Ink Technology: Uses a minimal amount of waxes to deposit intense pigment with the weightless glide of a gloss.Ultra-Fine Pigments: Offer intense, full-coverage color that lasts.", Red
10032631,HERE&NOW Men Mustard Yellow & Black Colourblocked Puffer Jacket,HERE&NOW,Men,1767,7,"Mustard Yellow, Black and White colourblocked puffer jacket, has a hooded, 3 pockets, zip closure, long sleeves, straight hem, and polyester lining", Yellow
10030213,Next Look Men Blue Slim Fit Printed Formal Shirt,Next Look,Men,549,5,"Blue printed formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10032853,DressBerry Women Pink Printed Hooded Sweatshirt,DressBerry,Women,629,5,"Pink printed hooded sweatshirt has long sleeves, straight hem", Pink
10019255,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 3 Illuminati Briefs XYBRF3PCKN346,XYXX,Men,889,5,"Pack of 3 briefs in Black, blue & grey  with contoured front pouch and anti-microbial finish that prevents odours and rashes.

Key Features:

Intellisoft: Our fabric technology makes for the softest, smoothest and comfiest innerwear ever, making you forget you are wearing anything at all. 
Feel: 3Xsofter and 50% more moisture absorbent than regular cotton.
Snug Fit:Fits your form without clinging to your skin and offers fantastic support.
Waistband:Anti-roll microfibre waistband that doesn't leave marks.
Skin Hygiene:Flat-lock seams are smooth on skin so there is no itching, chafing or irritation.",
10027377,Wintage Men Black & Beige Printed Straight Kurta,Wintage,Men,1499,5,"Black and beige printed straight kurta, has a mandarin collar, long sleeves, straight hem, side slits", Black
10025329,DKNY Women Navy-Blue Printed Toiletry Bag,DKNY,Unisex,9540,4,Navy-blue printed toiletry bagOne main zipper compartmentTwo slip pockets in the interiorTwo transparent pockets insideOne short handle on the topComes with a matching travel pouch,Blue
10030141,Next Look Men Blue Solid Polo Collar T-shirt,Next Look,Men,503,5,"Blue solid T-shirt, has a polo collar, and short sleeves",Blue
10029259,Geox Men Black Leather Driving Shoes,Geox,Men,9499,5,"A pair of square toe black driving shoes, has regular styling, slip-on detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 6 monthsWarranty provided by brand/manufacturer", Black
10027549,Park Avenue Men Yellow Solid Polo Collar T-shirt,Park Avenue,Men,854,5,"Yellow solid T-shirt, has a polo collar, short sleeves, one pocket", Yellow
10030153,Next Look Men Navy Blue & Brown Slim Fit Self Design Casual Shirt,Next Look,Men,649,5,"Navy Blue and brown self-design casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10035883,Sera Women Black Solid Loose Fit Regular Shorts,Sera,Women,604,5,"Black solid mid-rise regular shorts, has two pockets, a button closure", Black
10032719,HERE&NOW Women Navy Blue Solid Padded Long-line Jacket,HERE&NOW,Women,1299,8,"Navy Blue solid padded long-line jacket, has a detachable hooded, 2 pockets, zip closure, long sleeves, straight hem, and polyesterComes with two keychains",Blue
